survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
1,1,1,6,2015/8/21 15:58,1,1944,1,1,1,7,,4.0,1960.0,50400,4,1980.0,68.0,0,1,0,0,0,0,0,0,0,,167,116,3,4,5,5,1.0,5,4,5,5,1,3,1,4,3,1,5,4,2,2,2,5,3,5,1,2,2,,,2,2,1,5,1,5,5,,,,,1,1,2,2,-3.0,1,2,2,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1973.0,1949.0,1973.0,4.0,1.0,5.0,40000.0,5.0,,,1906,1,1,9,1910,2,1,1,3,2,-8,-8,-2.0,4,4,4,3,3,2,1,2,3,3,3,3,3,3,90,60.0,70,70,80.0,80,80,65,90
1,13,37,68,2015/9/8 10:26,1,1982,1,1,1,6,,2.0,1999.0,60000,1,,40.0,0,0,0,0,0,0,0,0,1,,171,160,4,5,5,1,3.0,2,1,1,2,4,1,3,5,3,3,5,3,2,2,5,5,5,2,2,4,1,6.0,2.0,6,4,7,6,7,7,5,,,,,1,2,2,2,-2.0,1,3,3,2,0,1,0,0,0,0,0,0,0,,0,0,,6,2009.0,,,,,,,,,,1957,3,1,9,1965,3,1,9,2,2,4,2,60000.0,3,4,4,4,4,4,2,4,4,4,-8,4,1,2,70,60.0,70,60,50.0,50,60,70,70
1,28,81,123,2015/7/29 9:54,2,1955,1,1,1,1,,,,11400,1,,240.0,0,0,0,1,0,0,0,0,0,,160,150,4,4,4,4,1.0,1,1,2,4,1,1,1,5,2,5,5,4,3,5,5,5,5,5,2,2,2,2.0,3.0,1,2,3,2,4,1,5,,,,,2,2,2,2,-3.0,4,2,1,1,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1975.0,1956.0,1975.0,3.0,1.0,4.0,-3.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,3,3,100000.0,4,4,5,4,5,4,2,5,5,4,4,4,2,5,87,88.0,86,85,85.0,90,80,80,75
1,22,66,105,2015/7/11 15:10,1,1995,1,0,4,12,,1.0,2013.0,0,2,,87.0,0,0,0,0,1,0,0,0,0,,180,144,4,4,2,1,1.0,2,2,1,3,5,2,4,4,3,1,4,4,2,2,2,4,5,1,4,4,5,6.0,2.0,6,4,4,5,7,4,6,,,,,2,-1,2,-1,30000.0,2,3,2,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1973,4,1,1,1971,3,1,2,2,1,2,-8,300000.0,4,3,3,3,3,-8,4,5,4,4,3,5,4,2,70,75.0,70,60,80.0,80,85,75,65
1,27,78,118,2015/8/3 13:04,1,1991,1,1,1,7,,4.0,2011.0,50000,1,,100.0,0,0,0,0,0,0,0,0,1,,177,120,5,5,4,1,3.0,2,2,2,3,4,1,4,4,4,4,4,4,2,2,4,3,5,1,2,3,3,5.0,5.0,1,3,4,3,4,3,1,5.0,4.0,1.0,3.0,1,2,2,2,100000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2013.0,1994.0,2013.0,4.0,1.0,1.0,0.0,6.0,,,1961,6,4,1,1961,4,1,15,2,2,4,2,80000.0,4,4,4,4,4,4,2,4,3,2,2,2,2,3,80,80.0,80,80,80.0,80,80,80,80
1,10,25,47,2015/7/28 15:37,2,1948,1,1,1,3,,4.0,1960.0,10000,1,,196.0,0,1,0,0,0,0,0,0,0,,160,120,4,5,5,1,1.0,3,1,1,5,1,1,1,5,3,2,5,5,5,5,5,5,5,5,4,5,1,1.0,7.0,1,4,5,5,5,5,5,,,,,1,1,2,1,20000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1973.0,1947.0,1973.0,3.0,1.0,1.0,10000.0,5.0,,,-2,1,1,3,1913,1,1,2,2,2,4,2,15000.0,5,3,4,4,5,-8,3,5,5,-8,-8,-8,2,5,60,60.0,80,80,80.0,80,80,80,80
1,6,14,30,2015/8/7 16:09,1,1955,1,1,1,4,,4.0,-2.0,10000,1,,120.0,0,1,1,0,0,0,0,0,0,,165,110,4,3,4,1,1.0,1,1,1,5,1,2,1,5,4,5,5,4,4,5,5,5,5,5,4,2,1,2.0,2.0,1,3,5,5,7,4,1,8.0,-2.0,1.0,4.0,1,1,2,2,30000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,-3.0,1955.0,-3.0,1.0,1.0,1.0,10000.0,4.0,,,-2,1,1,2,-2,1,1,2,2,2,5,2,-2.0,5,5,5,4,5,5,4,5,4,3,5,5,5,5,60,60.0,60,65,67.0,65,60,60,60
1,13,36,66,2015/9/21 8:20,2,1980,8,1,1,4,,4.0,-2.0,-3,1,,140.0,0,0,0,0,0,1,0,0,0,,165,110,4,4,4,4,1.0,2,2,2,3,3,2,2,4,2,3,5,3,3,2,4,5,5,1,2,2,2,2.0,3.0,1,4,4,2,5,3,1,3.0,5.0,1.0,2.0,2,2,1,1,-2.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2006.0,1977.0,2006.0,7.0,1.0,4.0,-2.0,1.0,3.0,1.0,-2,-8,1,2,-2,-8,1,2,1,1,4,2,-2.0,4,3,3,3,4,4,3,3,3,3,-8,4,-8,3,80,80.0,80,80,75.0,80,80,85,90
2,10,28,51,2015/7/28 11:03,2,1996,1,1,1,6,,4.0,2015.0,-1,2,,150.0,0,0,0,0,1,0,0,0,0,,163,99,5,5,5,1,1.0,3,3,3,4,5,3,2,2,2,4,3,3,3,3,3,4,3,1,4,3,3,3.0,2.0,1,4,4,4,4,4,6,,,,,2,2,2,2,-2.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,6,1,9,1972,7,1,9,2,2,5,2,100000.0,5,4,4,4,4,4,4,3,3,4,4,5,4,3,87,88.0,81,79,89.0,74,88,91,90
2,21,64,102,2015/7/21 10:58,2,1943,1,1,1,3,,4.0,1957.0,600,1,,130.0,0,1,0,0,0,0,0,0,0,,150,90,4,3,3,1,1.0,1,1,1,2,1,1,2,5,5,5,5,4,5,5,1,5,5,5,5,3,1,1.0,7.0,1,2,4,5,5,2,4,,,,,1,1,2,2,600.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,1964.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,3,2,1000.0,5,5,5,3,5,2,3,-8,5,-8,-8,-8,1,5,80,50.0,60,60,60.0,80,80,60,50
2,2,4,11,2015/7/30 17:21,1,1963,1,1,1,3,,3.0,,7000,1,,120.0,0,1,0,0,0,0,0,0,0,,170,135,5,5,4,1,1.0,1,1,1,2,1,1,3,5,3,5,5,4,3,5,5,5,5,5,2,2,1,6.0,6.0,6,4,4,3,4,2,2,,,,,1,1,2,2,8000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,-2.0,1976.0,-2.0,1.0,1.0,1.0,3000.0,3.0,,,-2,1,1,2,-2,1,1,2,2,2,4,2,20000.0,5,5,5,3,5,3,2,4,2,2,2,2,1,5,80,90.0,70,80,70.0,90,80,70,65
2,29,83,126,2015/7/19 18:58,2,1963,1,1,1,5,,4.0,1985.0,20000,1,,50.0,0,0,0,0,0,0,0,0,1,,165,130,4,5,2,2,2.0,4,1,4,4,3,1,1,5,1,5,5,5,2,5,5,5,4,1,2,4,4,1.0,1.0,1,4,5,5,5,-8,5,,,,,1,2,2,1,23000.0,2,3,0,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,6,1985.0,,,,,,,,,,-2,7,4,1,-2,1,1,1,3,1,4,1,50000.0,5,3,3,1,2,4,1,3,3,1,-8,4,1,3,50,100.0,50,80,80.0,100,90,80,90
1,12,34,64,2015/8/11 19:50,1,1978,1,1,1,12,,4.0,2000.0,600000,1,,90.0,0,0,1,0,0,0,0,0,0,,170,135,3,5,5,2,1.0,3,3,4,3,5,5,2,3,3,2,3,2,2,3,3,4,4,1,4,4,4,4.0,1.0,3,4,8,7,9,4,1,1.0,13.0,1.0,1.0,1,1,1,1,3000000.0,4,4,3,1,0,0,1,1,1,0,0,0,1,,2,0,2.0,3,2005.0,1979.0,2005.0,12.0,1.0,2.0,120000.0,5.0,,,1950,4,1,2,1958,3,1,2,2,1,3,2,10000000.0,4,4,-8,-8,5,3,3,4,3,3,-8,3,3,4,80,80.0,75,80,75.0,80,80,80,90
1,16,44,75,2015/7/26 16:23,2,1943,1,0,7,3,,4.0,1960.0,12000,1,,86.0,0,1,0,0,0,0,0,0,0,,152,116,5,5,5,5,1.0,3,4,1,5,2,1,1,5,3,2,5,2,2,3,1,5,3,4,4,4,3,2.0,7.0,6,2,5,1,5,5,5,,,,,1,1,2,2,12000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0.0,7,1964.0,,,,,,,,,,1910,1,1,9,1917,1,1,9,2,1,2,-8,12000.0,2,1,-8,-8,4,2,2,2,2,2,2,2,1,4,80,80.0,60,60,60.0,60,60,80,80
2,29,83,126,2015/7/24 19:19,1,1932,1,1,1,1,,,,4000,1,,100.0,0,1,0,0,0,0,0,0,0,,167,107,4,4,4,1,1.0,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,6.0,4.0,1,5,2,1,2,1,3,,,,,1,1,2,2,6000.0,1,1,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1955.0,1942.0,1955.0,1.0,1.0,1.0,0.0,6.0,,,-2,1,1,2,-2,1,1,2,2,1,5,2,3000.0,5,5,4,4,5,5,4,4,4,4,-8,-8,4,5,80,90.0,80,100,100.0,90,90,90,100
1,18,51,84,2015/7/27 13:29,1,1950,1,1,1,6,,4.0,-2.0,24000,4,1969.0,100.0,0,0,0,1,0,0,0,0,0,,180,160,4,3,4,2,1.0,2,2,1,5,1,1,1,4,3,3,3,3,3,2,2,5,2,5,2,3,3,4.0,3.0,2,4,6,5,7,3,5,,,,,1,1,2,2,-3.0,5,3,2,1,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1976.0,1953.0,1976.0,11.0,1.0,2.0,-3.0,5.0,,,-2,1,1,2,-2,1,1,2,2,1,4,2,40000.0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,85,80.0,80,80,85.0,85,85,85,85
1,21,63,99,2015/7/19 17:47,2,1962,1,1,1,4,,4.0,1979.0,30000,1,,45.0,0,0,0,0,0,0,0,1,0,,175,140,3,5,4,2,1.0,1,1,1,5,1,1,1,5,4,5,5,4,2,5,5,5,5,5,2,5,2,7.0,2.0,1,1,5,3,5,2,5,,,,,1,2,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1986.0,1954.0,1986.0,5.0,1.0,2.0,20000.0,1.0,3.0,1.0,1933,3,4,13,1934,3,1,1,2,1,4,3,50000.0,5,3,2,2,5,2,1,-8,2,4,-8,-8,1,5,-2,60.0,80,60,60.0,80,-2,80,80
2,9,22,44,2015/7/4 11:35,1,1951,1,1,1,3,,3.0,,4000,1,,80.0,0,0,0,1,0,0,0,0,0,,170,150,2,2,3,1,1.0,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,3.0,2.0,2,2,5,5,4,5,3,,,,,1,1,2,2,5000.0,4,1,2,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1973.0,1950.0,1973.0,1.0,1.0,1.0,0.0,3.0,,,-2,3,1,2,-2,1,1,2,3,3,4,3,20000.0,4,4,4,4,4,2,2,4,2,2,2,2,3,5,60,70.0,70,80,70.0,70,60,70,50
2,21,62,98,2015/7/17 18:50,1,1971,8,1,1,4,,4.0,1986.0,10000,1,,130.0,0,0,0,0,1,0,0,0,0,,172,140,4,4,4,1,1.0,2,2,1,4,2,1,1,5,5,5,5,4,4,1,5,5,4,2,3,3,2,5.0,5.0,1,2,6,6,7,4,5,,,,,1,2,2,2,0.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,2.0,4,1994.0,1986.0,2001.0,4.0,1.0,1.0,0.0,4.0,,,1942,3,1,2,1943,1,1,15,3,2,4,2,-2.0,4,4,4,4,4,4,4,4,4,4,4,3,3,4,50,50.0,50,50,50.0,40,40,40,40
2,16,46,78,2015/7/30 17:22,1,1993,1,1,1,10,,1.0,2013.0,0,2,,230.0,0,0,0,0,1,0,0,0,0,,171,121,5,4,4,1,1.0,2,3,2,4,4,1,1,3,3,2,4,3,2,2,2,4,5,1,3,4,4,4.0,4.0,6,4,4,3,7,3,6,,,,,1,2,1,2,-2.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1975,4,1,1,1978,3,1,2,3,2,4,-8,60000.0,5,5,5,5,5,-8,3,5,3,3,-8,-8,2,3,98,80.0,78,90,89.0,89,92,87,78
2,18,55,89,2015/7/24 10:14,2,1942,1,1,1,3,,4.0,-2.0,0,1,,100.0,0,0,0,0,0,0,0,0,1,,160,100,4,4,4,1,1.0,1,1,1,2,1,1,2,5,5,5,5,4,4,5,5,5,4,5,4,4,1,1.0,5.0,1,4,1,1,1,1,4,,,,,1,1,2,2,50000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,4,2,10000.0,4,4,4,4,5,3,3,3,3,3,3,3,3,4,90,90.0,90,90,90.0,90,90,90,90
1,15,43,74,2015/7/11 16:08,2,1950,1,1,1,1,,,,0,1,,110.0,0,0,0,1,0,0,0,0,0,,167,160,4,4,4,1,3.0,1,1,1,5,1,1,1,5,5,5,5,3,5,5,5,5,4,5,2,1,1,6.0,5.0,1,2,3,3,3,3,4,,,,,1,1,2,2,2400.0,2,2,0,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1970.0,1952.0,1970.0,3.0,1.0,1.0,1200.0,4.0,,,1914,1,1,2,1917,1,1,2,3,2,4,3,15000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,5,60,80.0,70,70,70.0,70,70,80,80
2,13,36,67,2015/9/19 9:11,1,1972,6,1,1,4,,2.0,-2.0,7000,1,,100.0,0,0,1,0,0,0,0,0,0,,164,140,4,4,3,1,3.0,1,1,1,2,4,4,4,4,4,4,4,4,4,5,5,5,5,3,4,4,2,1.0,6.0,1,4,5,5,5,5,2,,,,,1,2,2,2,13000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1999.0,1973.0,1999.0,4.0,1.0,1.0,7000.0,3.0,,,-2,-8,1,2,-2,1,1,2,2,2,3,3,20000.0,4,4,4,4,4,4,4,3,3,2,2,2,1,4,90,90.0,90,70,70.0,60,50,60,70
2,29,83,126,2015/7/24 17:57,1,1961,1,1,1,4,,4.0,1977.0,0,1,,180.0,0,0,0,1,0,0,0,0,0,,172,130,4,4,5,1,1.0,1,1,1,4,1,2,1,5,4,5,5,4,4,5,5,5,3,5,4,4,2,2.0,3.0,1,4,6,5,7,5,5,,,,,1,1,2,2,50000.0,7,3,2,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1981.0,1962.0,1981.0,1.0,1.0,1.0,0.0,4.0,,,1925,1,1,2,1927,1,1,2,1,1,4,-8,20000.0,4,4,3,3,4,3,3,3,3,3,3,3,3,4,70,80.0,70,70,70.0,70,70,60,50
1,16,44,75,2015/7/24 16:57,1,1928,1,1,1,2,,,,72000,4,1944.0,112.0,0,1,0,0,0,0,0,0,0,,176,80,1,1,2,2,2.0,1,1,1,2,1,2,2,5,5,5,3,3,4,5,5,4,3,5,1,1,1,,,1,3,6,7,-8,1,5,,,,,1,2,2,2,100000.0,2,4,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,1953.0,1932.0,1953.0,6.0,1.0,2.0,40000.0,5.0,,,-2,-8,1,-8,-2,-8,1,-8,2,2,4,3,150000.0,4,2,-8,-8,5,4,1,2,1,1,1,2,1,3,90,85.0,80,80,75.0,90,95,90,95
1,12,33,62,2015/8/10 14:26,2,1954,1,0,6,1,,,,0,1,,120.0,0,1,0,0,0,0,0,0,0,,156,130,4,4,4,1,1.0,1,1,2,4,1,1,1,5,5,5,5,3,4,5,5,5,5,5,3,3,1,3.0,3.0,1,2,2,1,5,1,4,,,,,1,1,2,2,-3.0,5,1,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,-3.0,1954.0,-3.0,3.0,1.0,1.0,-3.0,1.0,3.0,1.0,-3,1,1,16,-3,1,1,16,3,1,3,3,-3.0,3,3,3,3,3,3,2,3,3,3,3,3,2,5,75,60.0,60,65,70.0,60,60,70,70
1,2,4,11,2015/8/1 11:54,2,1992,1,1,1,4,,4.0,-2.0,-1,1,,20.0,0,0,0,0,0,0,0,0,1,,165,120,5,5,4,1,2.0,1,2,1,5,5,1,1,4,3,4,4,4,4,2,5,5,5,1,4,3,2,2.0,5.0,2,3,5,4,6,4,1,2.0,-2.0,1.0,4.0,1,1,2,2,-2.0,3,3,-3,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,-3.0,1987.0,-3.0,4.0,1.0,1.0,-3.0,1.0,2.0,1.0,-3,1,1,2,-2,1,1,2,2,2,4,2,-3.0,5,4,5,5,5,2,3,3,2,-8,-8,-8,1,3,90,90.0,75,70,70.0,80,90,90,85
1,9,22,44,2015/7/7 14:38,2,1943,1,1,1,1,,,,960,1,,65.0,0,1,1,0,0,0,0,0,0,,152,108,2,2,3,2,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,1,4,1,,,2,4,5,3,5,3,4,,,,,1,1,2,2,12000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,5,1,0.0,3,-2.0,1939.0,-2.0,1.0,4.0,2.0,11000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,5,2,20000.0,4,4,4,4,5,-8,3,-8,3,-8,-8,-8,3,3,90,90.0,80,90,90.0,90,80,90,90
2,21,64,102,2015/7/21 9:27,1,1957,1,1,1,3,,4.0,1970.0,12000,1,,150.0,0,1,0,0,0,0,0,0,0,,167,110,3,3,4,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,5,5,5,5,5,5,2,4,1,5.0,6.0,1,4,3,1,4,2,4,,,,,1,1,2,2,20000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,3,1979.0,1955.0,1979.0,3.0,1.0,1.0,10000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,1,3,2,35000.0,5,5,4,4,5,5,4,-8,5,-8,-8,-8,1,5,70,80.0,60,60,70.0,80,80,70,60
2,31,87,130,2015/8/16 11:11,1,1961,1,1,1,3,,2.0,,20000,1,,65.0,0,1,1,0,0,0,0,0,0,,168,130,5,5,5,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,5,5,5,5,5,5,1,1.0,3.0,1,4,4,3,4,1,1,,,2.0,3.0,2,2,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,3,1986.0,1966.0,1986.0,3.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,2,2,2,5,2,30000.0,5,5,5,5,5,5,4,3,5,5,4,4,1,5,80,80.0,100,80,100.0,90,0,0,100
1,12,34,63,2015/8/15 15:23,2,1986,1,1,1,3,,4.0,1999.0,0,1,,25.0,0,0,0,0,0,0,0,0,1,,167,90,4,4,4,1,3.0,1,1,1,1,3,2,5,5,4,5,5,4,4,4,4,5,5,2,3,3,2,7.0,6.0,2,3,6,5,8,4,5,,,,,2,2,2,2,-2.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2015.0,1977.0,2015.0,10.0,1.0,1.0,-2.0,1.0,3.0,1.0,1952,-8,1,-8,1967,3,1,1,3,2,4,-8,50000.0,3,-8,-8,-8,4,2,1,3,3,3,-8,3,2,2,50,60.0,50,40,50.0,40,50,50,60
2,16,47,79,2015/7/27 11:31,1,1955,1,1,1,1,,,,10000,1,,100.0,0,1,1,0,0,0,0,0,0,,160,100,4,4,4,1,1.0,3,3,3,4,1,1,1,4,3,3,3,4,3,3,3,5,5,5,4,4,3,1.0,1.0,1,4,5,4,6,4,4,,,,,1,1,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1975.0,1960.0,1975.0,1.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,2,2,1,4,2,-2.0,4,4,4,4,4,4,2,4,4,5,3,3,2,4,77,78.0,76,77,77.0,70,70,77,78
1,16,44,75,2015/7/26 17:34,2,1968,1,1,1,4,,2.0,1980.0,40000,1,,120.0,0,0,0,0,1,0,0,0,0,,165,110,4,3,3,2,2.0,2,2,2,4,3,1,5,5,5,5,4,3,4,4,3,5,4,5,2,4,2,4.0,3.0,1,3,5,4,6,3,1,3.0,15.0,1.0,2.0,1,1,2,2,100000.0,4,3,0,2,0,1,0,0,0,0,0,0,0,,2,0,1.0,3,1989.0,1965.0,1989.0,11.0,4.0,2.0,300000.0,1.0,1.0,1.0,1938,4,4,1,1945,3,4,1,2,2,4,2,12000.0,4,4,4,4,5,5,1,5,4,5,-8,-8,1,4,80,80.0,80,80,80.0,80,80,70,70
1,30,85,128,2015/10/4 19:29,2,1965,1,1,1,1,,,,0,1,,67.0,0,0,0,0,0,0,0,0,1,,167,140,3,3,2,1,3.0,1,1,1,2,1,1,2,5,3,5,5,4,4,4,3,5,5,5,2,2,2,3.0,3.0,1,1,2,1,3,1,1,5.0,1.0,1.0,3.0,1,2,2,2,20000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,-1.0,1969.0,-1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,-2,1,1,2,-2,1,1,2,3,2,3,2,-2.0,4,4,4,4,4,4,4,-8,4,4,4,4,1,3,20,20.0,30,40,40.0,40,50,50,50
2,24,70,110,2015/8/3 19:28,2,1975,1,1,3,2,,,,10000,1,,200.0,1,0,0,0,0,0,0,0,0,,158,120,4,4,5,1,1.0,1,1,1,4,1,1,2,5,3,5,5,4,4,3,3,5,4,5,4,4,3,2.0,5.0,2,4,5,3,7,2,3,,,,,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1993.0,1972.0,1993.0,6.0,1.0,1.0,30000.0,2.0,,,1943,1,1,2,1950,1,1,2,2,1,4,-8,50000.0,5,5,5,4,4,4,3,3,3,3,3,3,1,5,60,60.0,60,60,60.0,60,60,60,60
2,21,62,98,2015/7/17 10:14,1,1940,1,1,1,4,,4.0,1955.0,5000,1,,150.0,0,0,0,1,0,0,0,0,0,,150,120,2,4,3,1,1.0,1,1,1,5,1,1,1,5,3,5,3,5,4,5,5,5,4,5,2,3,1,3.0,3.0,2,4,6,4,7,2,3,,,,,1,1,2,2,180000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1960.0,1940.0,1960.0,3.0,1.0,1.0,3000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,1,4,-8,100000.0,4,5,5,4,5,3,4,3,4,4,1,1,1,5,90,80.0,90,90,90.0,90,90,90,90
2,21,61,97,2015/7/16 12:31,1,1955,1,1,1,3,,4.0,1967.0,0,1,,210.0,0,1,0,0,0,0,0,0,0,,170,100,1,1,4,1,1.0,1,1,2,3,1,1,2,5,5,5,5,4,4,5,5,5,5,5,1,4,1,,,1,4,5,4,6,3,4,,,,,1,1,2,2,12000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,1.0,3,1981.0,1955.0,1981.0,1.0,1.0,1.0,12000.0,1.0,2.0,1.0,-2,1,1,2,1928,1,1,2,2,2,4,2,15000.0,5,4,4,4,5,-8,3,3,3,-8,-8,-8,3,5,76,87.0,80,75,80.0,85,76,80,60
2,21,64,100,2015/7/19 9:26,2,1968,1,1,1,3,,2.0,,10000,1,,300.0,0,1,1,0,0,0,0,0,0,,159,112,5,4,4,1,1.0,1,1,1,5,1,3,1,5,2,4,-8,3,2,2,-8,-8,5,5,5,4,1,1.0,3.0,6,3,5,4,6,6,2,,,,,1,1,2,2,50000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1991.0,1967.0,1991.0,4.0,1.0,1.0,30000.0,1.0,3.0,1.0,1933,3,4,3,1934,1,4,2,2,1,4,2,40000.0,5,4,4,4,5,4,4,4,3,-8,-8,-8,2,5,80,80.0,100,80,60.0,80,60,80,80
2,28,81,121,2015/8/1 12:26,2,1970,1,1,1,3,,2.0,,0,1,,240.0,0,1,0,0,0,0,0,0,0,,160,90,1,3,3,1,1.0,1,1,1,5,1,1,1,5,2,5,5,5,3,5,4,5,5,5,3,3,1,6.0,6.0,2,3,3,2,6,2,3,,,,,1,2,2,2,0.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,1.0,3,1989.0,1965.0,1989.0,3.0,1.0,1.0,0.0,3.0,,,-2,-8,1,2,-2,1,1,2,3,3,-8,3,10000000.0,4,4,4,4,5,4,4,4,4,4,2,4,4,4,80,70.0,60,60,70.0,70,50,30,50
2,15,42,73,2015/7/12 17:27,2,1972,1,1,1,4,,4.0,1988.0,50000,1,,120.0,0,1,1,0,0,0,0,0,0,,164,110,5,4,5,1,1.0,3,3,1,5,5,1,1,4,3,2,5,4,3,4,5,5,5,1,3,2,1,2.0,2.0,4,4,4,3,5,3,1,3.0,20.0,1.0,3.0,1,2,2,2,150000.0,3,3,2,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1991.0,1969.0,1991.0,4.0,1.0,1.0,50000.0,1.0,3.0,1.0,1945,1,1,1,1950,1,1,2,3,1,4,2,100000.0,3,3,4,3,4,3,4,4,3,4,3,4,3,2,50,50.0,90,50,70.0,80,80,60,90
1,12,32,61,2015/8/2 12:33,1,1975,1,1,1,4,,4.0,1992.0,30000,1,,500.0,0,0,0,0,1,0,0,0,0,,168,120,5,5,5,4,1.0,1,1,2,4,2,2,1,5,3,5,5,3,4,4,1,5,2,4,4,4,2,2.0,3.0,2,2,6,3,7,1,1,5.0,20.0,1.0,4.0,1,2,2,2,50000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,2.0,3,2000.0,1977.0,2000.0,4.0,1.0,4.0,20000.0,5.0,,,1951,10,4,1,1951,1,1,2,2,1,4,3,50000.0,3,2,3,3,3,3,2,2,2,3,-8,-8,1,5,70,70.0,70,70,70.0,70,70,70,70
